,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
496,2010,12,ferrari,208.0,2.0,3.0
497,2010,12,mercedes,132.0,0.0,4.0
498,2010,12,renault,96.0,0.0,5.0
499,2010,12,force_india,47.0,0.0,6.0
500,2010,12,williams,31.0,0.0,7.0
501,2010,12,sauber,15.0,0.0,8.0
502,2010,12,toro_rosso,10.0,0.0,9.0
503,2010,12,lotus_racing,0.0,0.0,10.0
504,2010,12,hrt,0.0,0.0,11.0
505,2010,12,virgin,0.0,0.0,12.0
506,2010,13,red_bull,312.0,6.0,1.0
507,2010,13,mclaren,304.0,4.0,2.0
508,2010,13,ferrari,238.0,2.0,3.0
509,2010,13,mercedes,132.0,0.0,4.0
510,2010,13,renault,106.0,0.0,5.0
511,2010,13,force_india,47.0,0.0,6.0
512,2010,13,williams,40.0,0.0,7.0
513,2010,13,sauber,23.0,0.0,8.0
514,2010,13,toro_rosso,10.0,0.0,9.0
515,2010,13,lotus_racing,0.0,0.0,10.0
516,2010,13,hrt,0.0,0.0,11.0
517,2010,13,virgin,0.0,0.0,12.0
518,2010,14,red_bull,330.0,6.0,1.0
519,2010,14,mclaren,329.0,5.0,2.0
520,2010,14,ferrari,250.0,2.0,3.0
521,2010,14,mercedes,146.0,0.0,4.0
522,2010,14,renault,123.0,0.0,5.0
523,2010,14,force_india,58.0,0.0,6.0
524,2010,14,williams,40.0,0.0,7.0
525,2010,14,sauber,27.0,0.0,8.0
526,2010,14,toro_rosso,10.0,0.0,9.0
527,2010,14,lotus_racing,0.0,0.0,10.0
528,2010,14,hrt,0.0,0.0,11.0
529,2010,14,virgin,0.0,0.0,12.0
530,2010,15,red_bull,350.0,6.0,1.0
531,2010,15,mclaren,347.0,5.0,2.0
532,2010,15,ferrari,290.0,3.0,3.0
533,2010,15,mercedes,158.0,0.0,4.0
534,2010,15,renault,127.0,0.0,5.0
535,2010,15,force_india,58.0,0.0,6.0
536,2010,15,williams,47.0,0.0,7.0
537,2010,15,sauber,27.0,0.0,8.0
538,2010,15,toro_rosso,10.0,0.0,9.0
539,2010,15,lotus_racing,0.0,0.0,10.0
540,2010,15,hrt,0.0,0.0,11.0
541,2010,15,virgin,0.0,0.0,12.0
542,2010,16,red_bull,383.0,6.0,1.0
543,2010,16,mclaren,359.0,5.0,2.0
544,2010,16,ferrari,319.0,4.0,3.0
545,2010,16,mercedes,168.0,0.0,4.0
546,2010,16,renault,133.0,0.0,5.0
547,2010,16,force_india,60.0,0.0,6.0
548,2010,16,williams,56.0,0.0,7.0
549,2010,16,sauber,27.0,0.0,8.0
550,2010,16,toro_rosso,10.0,0.0,9.0
551,2010,16,lotus_racing,0.0,0.0,10.0
552,2010,16,hrt,0.0,0.0,11.0
553,2010,16,virgin,0.0,0.0,12.0
554,2010,17,red_bull,426.0,7.0,1.0
555,2010,17,mclaren,381.0,5.0,2.0
556,2010,17,ferrari,334.0,4.0,3.0
557,2010,17,mercedes,176.0,0.0,4.0
558,2010,17,renault,133.0,0.0,5.0
559,2010,17,force_india,60.0,0.0,6.0
560,2010,17,williams,58.0,0.0,7.0
561,2010,17,sauber,37.0,0.0,8.0
562,2010,17,toro_rosso,11.0,0.0,9.0
563,2010,17,lotus_racing,0.0,0.0,10.0
564,2010,17,hrt,0.0,0.0,11.0
565,2010,17,virgin,0.0,0.0,12.0
566,2010,18,red_bull,426.0,7.0,1.0
567,2010,18,mclaren,399.0,5.0,2.0
568,2010,18,ferrari,374.0,5.0,3.0
569,2010,18,mercedes,188.0,0.0,4.0
570,2010,18,renault,143.0,0.0,5.0
571,2010,18,williams,65.0,0.0,7.0
572,2010,18,force_india,68.0,0.0,6.0
573,2010,18,sauber,43.0,0.0,8.0
574,2010,18,toro_rosso,11.0,0.0,9.0
575,2010,18,lotus_racing,0.0,0.0,10.0
576,2010,18,hrt,0.0,0.0,11.0
577,2010,18,virgin,0.0,0.0,12.0
578,2010,19,red_bull,469.0,8.0,1.0
579,2010,19,mclaren,421.0,5.0,2.0
580,2010,19,ferrari,389.0,5.0,3.0
581,2010,19,mercedes,202.0,0.0,4.0
582,2010,19,renault,145.0,0.0,5.0
583,2010,19,williams,69.0,0.0,6.0
584,2010,19,force_india,68.0,0.0,7.0
585,2010,19,sauber,44.0,0.0,8.0
586,2010,19,toro_rosso,11.0,0.0,9.0
587,2010,19,lotus_racing,0.0,0.0,10.0
588,2010,19,hrt,0.0,0.0,11.0
589,2010,19,virgin,0.0,0.0,12.0
590,2011,1,red_bull,0.0,0.0,0.0
591,2011,1,mclaren,0.0,0.0,0.0
592,2011,1,ferrari,0.0,0.0,0.0
593,2011,1,renault,0.0,0.0,0.0
594,2011,1,toro_rosso,0.0,0.0,0.0
595,2011,1,force_india,0.0,0.0,0.0
596,2011,1,lotus_racing,0.0,0.0,0.0
597,2011,1,virgin,0.0,0.0,0.0
598,2011,1,williams,0.0,0.0,0.0
599,2011,1,mercedes,0.0,0.0,0.0
600,2011,2,red_bull,35.0,1.0,1.0
601,2011,2,mclaren,26.0,0.0,2.0
602,2011,2,ferrari,18.0,0.0,3.0
603,2011,2,renault,15.0,0.0,4.0
604,2011,2,sauber,0.0,0.0,0.0
605,2011,2,toro_rosso,4.0,0.0,5.0
606,2011,2,force_india,3.0,0.0,6.0
607,2011,2,mercedes,0.0,0.0,10.0
608,2011,2,lotus_racing,0.0,0.0,7.0
609,2011,2,virgin,0.0,0.0,8.0
610,2011,2,williams,0.0,0.0,9.0
611,2011,2,hrt,0.0,0.0,0.0
612,2011,3,red_bull,72.0,2.0,1.0
613,2011,3,mclaren,48.0,0.0,2.0
614,2011,3,ferrari,36.0,0.0,3.0
615,2011,3,renault,30.0,0.0,4.0
616,2011,3,mercedes,2.0,0.0,8.0
617,2011,3,sauber,6.0,0.0,5.0
618,2011,3,toro_rosso,4.0,0.0,6.0
619,2011,3,force_india,4.0,0.0,7.0
620,2011,3,lotus_racing,0.0,0.0,9.0
621,2011,3,williams,0.0,0.0,11.0
622,2011,3,virgin,0.0,0.0,10.0
623,2011,3,hrt,0.0,0.0,12.0
624,2011,4,red_bull,105.0,2.0,1.0
625,2011,4,mclaren,85.0,1.0,2.0
626,2011,4,ferrari,50.0,0.0,3.0
627,2011,4,renault,32.0,0.0,4.0
628,2011,4,mercedes,16.0,0.0,5.0
629,2011,4,sauber,7.0,0.0,6.0
630,2011,4,toro_rosso,4.0,0.0,7.0
631,2011,4,force_india,4.0,0.0,8.0
632,2011,4,lotus_racing,0.0,0.0,9.0
633,2011,4,williams,0.0,0.0,10.0
634,2011,4,virgin,0.0,0.0,11.0
635,2011,4,hrt,0.0,0.0,12.0
636,2011,5,red_bull,148.0,3.0,1.0
637,2011,5,mclaren,105.0,1.0,2.0
638,2011,5,ferrari,65.0,0.0,3.0
639,2011,5,renault,42.0,0.0,4.0
640,2011,5,mercedes,26.0,0.0,5.0
641,2011,5,sauber,8.0,0.0,6.0
642,2011,5,toro_rosso,6.0,0.0,7.0
643,2011,5,force_india,4.0,0.0,8.0
644,2011,5,williams,0.0,0.0,10.0
645,2011,5,lotus_racing,0.0,0.0,9.0
646,2011,5,virgin,0.0,0.0,11.0
647,2011,5,hrt,0.0,0.0,12.0
648,2011,6,red_bull,185.0,4.0,1.0
649,2011,6,mclaren,138.0,1.0,2.0
650,2011,6,ferrari,75.0,0.0,3.0
651,2011,6,renault,46.0,0.0,4.0
652,2011,6,mercedes,40.0,0.0,5.0
653,2011,6,sauber,11.0,0.0,6.0
654,2011,6,force_india,4.0,0.0,8.0
655,2011,6,toro_rosso,6.0,0.0,7.0
656,2011,6,williams,0.0,0.0,9.0
657,2011,6,lotus_racing,0.0,0.0,10.0
658,2011,6,virgin,0.0,0.0,11.0
659,2011,6,hrt,0.0,0.0,12.0
660,2011,7,red_bull,222.0,5.0,1.0
661,2011,7,mclaren,161.0,1.0,2.0
662,2011,7,ferrari,93.0,0.0,3.0
663,2011,7,renault,50.0,0.0,4.0
664,2011,7,mercedes,40.0,0.0,5.0
665,2011,7,sauber,21.0,0.0,6.0
666,2011,7,toro_rosso,7.0,0.0,8.0
667,2011,7,force_india,10.0,0.0,7.0
668,2011,7,williams,2.0,0.0,9.0
669,2011,7,lotus_racing,0.0,0.0,10.0
670,2011,7,hrt,0.0,0.0,12.0
671,2011,7,virgin,0.0,0.0,11.0
672,2011,8,red_bull,255.0,5.0,1.0
673,2011,8,mclaren,186.0,2.0,2.0
674,2011,8,ferrari,101.0,0.0,3.0
675,2011,8,renault,60.0,0.0,4.0
676,2011,8,mercedes,52.0,0.0,5.0
677,2011,8,sauber,27.0,0.0,6.0
678,2011,8,toro_rosso,12.0,0.0,7.0
679,2011,8,force_india,10.0,0.0,8.0
680,2011,8,williams,4.0,0.0,9.0
681,2011,8,lotus_racing,0.0,0.0,10.0
682,2011,8,hrt,0.0,0.0,11.0
683,2011,8,virgin,0.0,0.0,12.0
684,2011,9,red_bull,295.0,6.0,1.0
685,2011,9,mclaren,206.0,2.0,2.0
686,2011,9,ferrari,129.0,0.0,3.0
687,2011,9,mercedes,58.0,0.0,5.0
688,2011,9,renault,61.0,0.0,4.0
689,2011,9,sauber,27.0,0.0,6.0
690,2011,9,toro_rosso,16.0,0.0,7.0
691,2011,9,force_india,12.0,0.0,8.0
692,2011,9,williams,4.0,0.0,9.0
693,2011,9,lotus_racing,0.0,0.0,10.0
694,2011,9,hrt,0.0,0.0,11.0
695,2011,9,virgin,0.0,0.0,12.0
696,2011,10,red_bull,328.0,6.0,1.0
697,2011,10,mclaren,218.0,2.0,2.0
698,2011,10,ferrari,164.0,1.0,3.0
699,2011,10,mercedes,68.0,0.0,4.0
700,2011,10,renault,65.0,0.0,5.0
701,2011,10,sauber,33.0,0.0,6.0
702,2011,10,force_india,12.0,0.0,8.0
703,2011,10,toro_rosso,17.0,0.0,7.0
704,2011,10,williams,4.0,0.0,9.0
705,2011,10,lotus_racing,0.0,0.0,10.0
706,2011,10,hrt,0.0,0.0,11.0
707,2011,10,virgin,0.0,0.0,12.0
708,2011,11,red_bull,355.0,6.0,1.0
709,2011,11,mclaren,243.0,3.0,2.0
710,2011,11,ferrari,192.0,1.0,3.0
711,2011,11,mercedes,78.0,0.0,4.0
712,2011,11,renault,66.0,0.0,5.0
713,2011,11,sauber,35.0,0.0,6.0
714,2011,11,force_india,20.0,0.0,7.0
715,2011,11,toro_rosso,17.0,0.0,8.0
716,2011,11,williams,4.0,0.0,9.0
717,2011,11,lotus_racing,0.0,0.0,10.0
718,2011,11,hrt,0.0,0.0,11.0
719,2011,11,virgin,0.0,0.0,12.0
720,2011,12,red_bull,383.0,6.0,1.0
721,2011,12,mclaren,280.0,4.0,2.0
722,2011,12,ferrari,215.0,1.0,3.0
723,2011,12,mercedes,80.0,0.0,4.0
724,2011,12,renault,66.0,0.0,5.0
725,2011,12,sauber,35.0,0.0,6.0
726,2011,12,force_india,26.0,0.0,7.0
727,2011,12,toro_rosso,22.0,0.0,8.0
728,2011,12,williams,4.0,0.0,9.0
729,2011,12,lotus_racing,0.0,0.0,10.0
730,2011,12,hrt,0.0,0.0,11.0
731,2011,12,virgin,0.0,0.0,12.0
732,2011,13,red_bull,426.0,7.0,1.0
733,2011,13,mclaren,295.0,4.0,2.0
734,2011,13,ferrari,231.0,1.0,3.0
735,2011,13,mercedes,98.0,0.0,4.0
736,2011,13,renault,68.0,0.0,5.0
737,2011,13,force_india,32.0,0.0,7.0
738,2011,13,sauber,35.0,0.0,6.0
739,2011,13,toro_rosso,22.0,0.0,8.0
740,2011,13,williams,5.0,0.0,9.0
741,2011,13,lotus_racing,0.0,0.0,10.0
742,2011,13,hrt,0.0,0.0,11.0
743,2011,13,virgin,0.0,0.0,12.0
744,2011,14,red_bull,451.0,8.0,1.0
745,2011,14,mclaren,325.0,4.0,2.0
746,2011,14,ferrari,254.0,1.0,3.0
747,2011,14,mercedes,108.0,0.0,4.0
748,2011,14,renault,70.0,0.0,5.0
749,2011,14,force_india,36.0,0.0,6.0
750,2011,14,sauber,35.0,0.0,7.0
751,2011,14,toro_rosso,29.0,0.0,8.0
752,2011,14,williams,5.0,0.0,9.0
753,2011,14,lotus_racing,0.0,0.0,10.0
754,2011,14,hrt,0.0,0.0,11.0
755,2011,14,virgin,0.0,0.0,12.0
756,2011,15,red_bull,491.0,9.0,1.0
757,2011,15,mclaren,353.0,4.0,2.0
758,2011,15,ferrari,268.0,1.0,3.0
759,2011,15,mercedes,114.0,0.0,4.0
760,2011,15,renault,70.0,0.0,5.0
761,2011,15,force_india,48.0,0.0,6.0
762,2011,15,sauber,36.0,0.0,7.0
763,2011,15,toro_rosso,29.0,0.0,8.0
764,2011,15,williams,5.0,0.0,9.0
765,2011,15,lotus_racing,0.0,0.0,10.0
766,2011,15,hrt,0.0,0.0,11.0
767,2011,15,virgin,0.0,0.0,12.0
768,2011,16,red_bull,518.0,9.0,1.0
769,2011,16,mclaren,388.0,5.0,2.0
770,2011,16,ferrari,292.0,1.0,3.0
771,2011,16,mercedes,123.0,0.0,4.0
772,2011,16,renault,72.0,0.0,5.0
773,2011,16,force_india,48.0,0.0,6.0
774,2011,16,sauber,40.0,0.0,7.0
775,2011,16,toro_rosso,29.0,0.0,8.0
776,2011,16,williams,5.0,0.0,9.0
777,2011,16,lotus_racing,0.0,0.0,10.0
778,2011,16,hrt,0.0,0.0,11.0
779,2011,16,virgin,0.0,0.0,12.0
780,2011,17,red_bull,558.0,10.0,1.0
781,2011,17,mclaren,418.0,5.0,2.0
782,2011,17,ferrari,310.0,1.0,3.0
783,2011,17,mercedes,127.0,0.0,4.0
784,2011,17,renault,72.0,0.0,5.0
785,2011,17,force_india,49.0,0.0,6.0
786,2011,17,sauber,40.0,0.0,7.0
787,2011,17,toro_rosso,37.0,0.0,8.0
788,2011,17,williams,5.0,0.0,9.0
789,2011,17,lotus_racing,0.0,0.0,10.0
790,2011,17,hrt,0.0,0.0,11.0
791,2011,17,virgin,0.0,0.0,12.0
792,2011,18,red_bull,595.0,11.0,1.0
793,2011,18,mclaren,442.0,5.0,2.0
794,2011,18,ferrari,325.0,1.0,3.0
795,2011,18,mercedes,145.0,0.0,4.0
796,2011,18,renault,72.0,0.0,5.0
797,2011,18,force_india,51.0,0.0,6.0
798,2011,18,sauber,41.0,0.0,7.0
799,2011,18,toro_rosso,41.0,0.0,8.0
800,2011,18,williams,5.0,0.0,9.0
801,2011,18,lotus_racing,0.0,0.0,10.0
802,2011,18,hrt,0.0,0.0,11.0
803,2011,18,virgin,0.0,0.0,12.0
804,2011,19,red_bull,607.0,11.0,1.0
805,2011,19,mclaren,482.0,6.0,2.0
806,2011,19,ferrari,353.0,1.0,3.0
807,2011,19,mercedes,159.0,0.0,4.0
808,2011,19,renault,72.0,0.0,5.0
809,2011,19,force_india,57.0,0.0,6.0
810,2011,19,sauber,42.0,0.0,7.0
811,2011,19,toro_rosso,41.0,0.0,8.0
812,2011,19,williams,5.0,0.0,9.0
813,2011,19,lotus_racing,0.0,0.0,10.0
814,2011,19,hrt,0.0,0.0,11.0
815,2011,19,virgin,0.0,0.0,12.0
816,2012,1,mclaren,0.0,0.0,0.0
817,2012,1,red_bull,0.0,0.0,0.0
818,2012,1,sauber,0.0,0.0,0.0
819,2012,1,ferrari,0.0,0.0,0.0
820,2012,1,lotus_f1,0.0,0.0,0.0
821,2012,1,toro_rosso,0.0,0.0,0.0
822,2012,1,force_india,0.0,0.0,0.0
823,2012,1,mercedes,0.0,0.0,0.0
824,2012,1,williams,0.0,0.0,0.0
825,2012,1,marussia,0.0,0.0,0.0
826,2012,1,caterham,0.0,0.0,0.0
827,2012,2,mclaren,40.0,1.0,1.0
828,2012,2,red_bull,30.0,0.0,2.0
829,2012,2,ferrari,10.0,0.0,4.0
830,2012,2,sauber,12.0,0.0,3.0
831,2012,2,lotus_f1,6.0,0.0,5.0
832,2012,2,force_india,1.0,0.0,7.0
833,2012,2,williams,0.0,0.0,9.0
834,2012,2,toro_rosso,2.0,0.0,6.0
835,2012,2,mercedes,0.0,0.0,8.0
836,2012,2,marussia,0.0,0.0,10.0
837,2012,2,caterham,0.0,0.0,11.0
838,2012,2,hrt,0.0,0.0,0.0
839,2012,3,mclaren,55.0,1.0,1.0
840,2012,3,red_bull,42.0,0.0,2.0
841,2012,3,ferrari,35.0,1.0,3.0
842,2012,3,sauber,30.0,0.0,4.0
843,2012,3,mercedes,1.0,0.0,9.0
844,2012,3,lotus_f1,16.0,0.0,5.0
845,2012,3,williams,8.0,0.0,7.0
846,2012,3,force_india,9.0,0.0,6.0
847,2012,3,toro_rosso,6.0,0.0,8.0
848,2012,3,marussia,0.0,0.0,10.0
849,2012,3,caterham,0.0,0.0,11.0
850,2012,3,hrt,0.0,0.0,12.0
851,2012,4,red_bull,64.0,0.0,2.0
852,2012,4,mclaren,88.0,1.0,1.0
853,2012,4,lotus_f1,24.0,0.0,6.0
854,2012,4,ferrari,37.0,1.0,3.0
855,2012,4,mercedes,26.0,1.0,5.0
856,2012,4,sauber,31.0,0.0,4.0
857,2012,4,williams,18.0,0.0,7.0
858,2012,4,force_india,9.0,0.0,8.0
859,2012,4,toro_rosso,6.0,0.0,9.0
860,2012,4,marussia,0.0,0.0,10.0
861,2012,4,caterham,0.0,0.0,11.0
862,2012,4,hrt,0.0,0.0,12.0
863,2012,5,red_bull,101.0,1.0,1.0
864,2012,5,mclaren,92.0,1.0,2.0
865,2012,5,lotus_f1,57.0,0.0,3.0
866,2012,5,ferrari,45.0,1.0,4.0
867,2012,5,mercedes,37.0,1.0,5.0
868,2012,5,williams,18.0,0.0,7.0
869,2012,5,sauber,31.0,0.0,6.0
870,2012,5,force_india,17.0,0.0,8.0
871,2012,5,toro_rosso,6.0,0.0,9.0
872,2012,5,marussia,0.0,0.0,10.0
873,2012,5,caterham,0.0,0.0,11.0
874,2012,5,hrt,0.0,0.0,12.0
875,2012,6,red_bull,109.0,1.0,1.0
876,2012,6,mclaren,98.0,1.0,2.0
877,2012,6,ferrari,63.0,1.0,4.0
878,2012,6,lotus_f1,84.0,0.0,3.0
879,2012,6,mercedes,43.0,1.0,5.0
880,2012,6,williams,43.0,1.0,6.0
881,2012,6,sauber,41.0,0.0,7.0
882,2012,6,force_india,18.0,0.0,8.0
883,2012,6,toro_rosso,6.0,0.0,9.0
884,2012,6,caterham,0.0,0.0,11.0
885,2012,6,marussia,0.0,0.0,10.0
886,2012,6,hrt,0.0,0.0,12.0
887,2012,7,red_bull,146.0,2.0,1.0
888,2012,7,mclaren,108.0,1.0,2.0
889,2012,7,lotus_f1,86.0,0.0,4.0
890,2012,7,ferrari,86.0,1.0,3.0
891,2012,7,mercedes,61.0,1.0,5.0
892,2012,7,sauber,41.0,0.0,7.0
893,2012,7,williams,44.0,1.0,6.0
894,2012,7,force_india,28.0,0.0,8.0
895,2012,7,toro_rosso,6.0,0.0,9.0
896,2012,7,caterham,0.0,0.0,10.0
897,2012,7,marussia,0.0,0.0,11.0
898,2012,7,hrt,0.0,0.0,12.0
899,2012,8,red_bull,164.0,2.0,1.0
900,2012,8,mclaren,133.0,2.0,2.0
901,2012,8,lotus_f1,108.0,0.0,3.0
902,2012,8,ferrari,97.0,1.0,4.0
903,2012,8,mercedes,69.0,1.0,5.0
904,2012,8,sauber,58.0,0.0,6.0
905,2012,8,williams,44.0,1.0,7.0
906,2012,8,force_india,28.0,0.0,8.0
907,2012,8,toro_rosso,6.0,0.0,9.0
908,2012,8,caterham,0.0,0.0,10.0
909,2012,8,marussia,0.0,0.0,11.0
910,2012,8,hrt,0.0,0.0,12.0
911,2012,9,red_bull,176.0,2.0,1.0
912,2012,9,ferrari,122.0,2.0,4.0
913,2012,9,lotus_f1,126.0,0.0,3.0
914,2012,9,mclaren,137.0,2.0,2.0
915,2012,9,mercedes,92.0,1.0,5.0
916,2012,9,sauber,60.0,0.0,6.0
917,2012,9,williams,45.0,1.0,7.0
918,2012,9,force_india,44.0,0.0,8.0
919,2012,9,toro_rosso,6.0,0.0,9.0
920,2012,9,caterham,0.0,0.0,10.0
921,2012,9,marussia,0.0,0.0,11.0
922,2012,9,hrt,0.0,0.0,12.0
923,2012,10,red_bull,216.0,3.0,1.0
924,2012,10,ferrari,152.0,2.0,2.0
925,2012,10,mclaren,142.0,2.0,4.0
926,2012,10,lotus_f1,144.0,0.0,3.0
927,2012,10,mercedes,98.0,1.0,5.0
928,2012,10,sauber,60.0,0.0,6.0
929,2012,10,williams,47.0,1.0,7.0
930,2012,10,force_india,44.0,0.0,8.0
931,2012,10,toro_rosso,6.0,0.0,9.0
932,2012,10,caterham,0.0,0.0,10.0
933,2012,10,marussia,0.0,0.0,11.0
934,2012,10,hrt,0.0,0.0,12.0
935,2012,11,red_bull,230.0,3.0,1.0
936,2012,11,mclaren,160.0,2.0,3.0
937,2012,11,lotus_f1,159.0,0.0,4.0
938,2012,11,ferrari,177.0,3.0,2.0
939,2012,11,mercedes,105.0,1.0,5.0
940,2012,11,sauber,80.0,0.0,6.0
941,2012,11,williams,47.0,1.0,7.0
942,2012,11,force_india,46.0,0.0,8.0
943,2012,11,toro_rosso,6.0,0.0,9.0
944,2012,11,caterham,0.0,0.0,10.0
945,2012,11,marussia,0.0,0.0,11.0
946,2012,11,hrt,0.0,0.0,12.0
947,2012,12,red_bull,246.0,3.0,1.0
948,2012,12,mclaren,193.0,3.0,2.0
949,2012,12,lotus_f1,192.0,0.0,3.0
950,2012,12,ferrari,189.0,3.0,4.0
951,2012,12,mercedes,106.0,1.0,5.0
952,2012,12,sauber,80.0,0.0,6.0
953,2012,12,force_india,46.0,0.0,8.0
954,2012,12,williams,53.0,1.0,7.0
955,2012,12,toro_rosso,6.0,0.0,9.0
956,2012,12,caterham,0.0,0.0,10.0
957,2012,12,marussia,0.0,0.0,11.0
958,2012,12,hrt,0.0,0.0,12.0
959,2012,13,red_bull,272.0,3.0,1.0
960,2012,13,mclaren,218.0,4.0,2.0
961,2012,13,ferrari,199.0,3.0,4.0
962,2012,13,lotus_f1,207.0,0.0,3.0
963,2012,13,mercedes,112.0,1.0,5.0
964,2012,13,sauber,80.0,0.0,6.0
965,2012,13,force_india,59.0,0.0,7.0
966,2012,13,williams,53.0,1.0,8.0
967,2012,13,toro_rosso,12.0,0.0,9.0
968,2012,13,caterham,0.0,0.0,10.0
969,2012,13,marussia,0.0,0.0,11.0
970,2012,13,hrt,0.0,0.0,12.0
971,2012,14,red_bull,272.0,3.0,1.0
972,2012,14,mclaren,243.0,5.0,2.0
973,2012,14,ferrari,226.0,3.0,3.0
974,2012,14,lotus_f1,217.0,0.0,4.0
975,2012,14,mercedes,126.0,1.0,5.0
976,2012,14,sauber,100.0,0.0,6.0
977,2012,14,force_india,63.0,0.0,7.0
978,2012,14,williams,54.0,1.0,8.0
979,2012,14,toro_rosso,12.0,0.0,9.0
980,2012,14,marussia,0.0,0.0,11.0
981,2012,14,caterham,0.0,0.0,10.0
982,2012,14,hrt,0.0,0.0,12.0
983,2012,15,red_bull,297.0,4.0,1.0
984,2012,15,mclaren,261.0,5.0,2.0
985,2012,15,ferrari,245.0,3.0,3.0
986,2012,15,lotus_f1,231.0,0.0,4.0
